State,District,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations,PWS Habitations
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage = 0 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >0 and <25 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=25 and <50 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=50 and <75 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=75 and <100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %,With FHTC Coverage >=100 %
,,Block Name,Total Habitations as on 01/04/2020,Non PWS Habitations,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons,Habs,House Holds,House Connectons
,,Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"8,827","8,827"
Bihar,Araria,Araria,247,0,46,12266,0,35,15299,2101,29,12285,4760,38,17068,10466,31,10336,9213,68,19205,19205
Bihar,Araria,Bhargama,157,0,13,4209,0,6,1962,314,7,3082,1304,10,2527,1648,29,10786,9839,92,22993,22993
Bihar,Araria,Forbesganj,399,0,106,16798,0,19,6293,684,25,9559,3678,22,8006,5054,43,10792,9518,184,36809,36809
Bihar,Araria,Jokihat,313,0,69,10065,0,26,10387,1181,28,7008,2497,33,9656,5893,36,10173,8949,121,22925,22925
Bihar,Araria,Kursakanta,306,0,116,9150,0,9,2573,454,15,3040,1024,18,3845,2410,18,3417,3196,130,16820,16820
Bihar,Araria,Narpatganj,278,0,72,14913,0,22,7770,920,30,16703,6266,26,10541,6505,33,10851,9626,95,20768,20768
Bihar,Araria,Palasi,391,0,135,19360,0,31,7931,1080,49,12539,4654,47,12336,7731,37,6866,6017,92,13389,13389
Bihar,Araria,Raniganj,253,1,45,14131,0,10,5687,1023,25,13605,4875,25,13863,9161,31,14268,12867,116,32463,32463
Bihar,Araria,Sikty,151,0,22,8031,0,16,5161,590,26,9483,3418,25,8803,5598,25,8495,7276,37,9981,9981
Bihar,Arwal,Arwal,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18036,18036
Bihar,Arwal,Kaler,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,24497,24497
Bihar,Arwal,Kapri,238,0,7,921,0,6,811,141,7,931,330,5,831,543,3,785,682,210,40351,40351
Bihar,Arwal,Kurtha,111,0,2,250,0,1,116,23,2,274,81,3,1979,1250,6,1174,999,97,18392,18392
Bihar,Arwal,Sonbhadra-Bansi-Surajpur,68,0,0,0,0,1,414,50,2,788,344,3,356,250,1,147,133,61,13465,13465
Bihar,Aurangabad,Aurangabad,280,59,46,5097,0,20,4768,507,32,7331,2930,27,4121,2425,31,4970,4330,65,9586,9586
Bihar,Aurangabad,Barun,276,31,15,1938,0,6,805,88,13,2164,826,15,2418,1594,22,3786,3428,174,20064,20064
Bihar,Aurangabad,Daudnagar,166,17,9,1363,0,2,111,13,6,634,252,8,1074,701,13,4887,4354,111,17850,17850
Bihar,Aurangabad,Deo,360,103,87,9829,0,37,7493,778,40,10483,3541,29,5084,3124,24,3510,3018,40,4460,4460
Bihar,Aurangabad,Goh,236,22,4,635,0,3,578,116,19,3942,1529,29,7783,4831,43,11039,9682,116,18626,18626
Bihar,Aurangabad,Haspura,160,15,8,865,0,6,1081,120,6,1690,597,11,3360,2255,21,6158,5577,93,14710,14710
Bihar,Aurangabad,Kutumba,279,22,19,2304,0,13,2377,323,20,3471,1416,26,3367,2084,23,3448,3037,156,20859,20859
Bihar,Aurangabad,Madanpur,474,180,80,7589,0,25,4841,747,51,8941,3413,48,7434,4598,40,7962,6809,50,6236,6236
Bihar,Aurangabad,Nabinagar,414,87,25,1849,0,35,5310,833,29,3614,1277,27,4744,3026,57,9279,8270,154,21121,21121
Bihar,Aurangabad,Obra,295,16,4,277,0,16,3003,429,18,2886,1189,23,5505,3157,32,6141,5324,186,21772,21772
Bihar,Aurangabad,Rafiganj,414,83,61,5652,0,33,3771,518,36,5759,2205,30,4932,3179,34,5970,5311,137,18319,18319
Bihar,Banka,Amarpur,192,5,18,2272,0,3,997,235,3,607,213,3,1538,1038,25,8359,7442,135,31759,31759
Bihar,Banka,Banka,275,22,22,1951,0,23,2770,368,13,1460,579,27,3432,2208,27,4491,4057,141,21555,21555
Bihar,Banka,Barahat,151,1,9,825,0,4,1136,199,3,953,404,8,3343,2057,12,1505,1293,114,20657,20657
Bihar,Banka,Bausi,305,12,58,7419,0,24,3567,378,33,6018,2074,28,4143,2550,15,3669,3150,135,22093,22093
Bihar,Banka,Belhar,299,34,85,10684,0,42,6567,618,23,3735,1375,25,3947,2383,18,3664,3207,72,12431,12431
Bihar,Banka,Chandan,451,92,133,14471,0,43,5439,541,35,4645,1641,26,3141,1984,22,2688,2356,100,11620,11620
Bihar,Banka,Dhuraiya,263,11,41,5695,0,30,5055,541,26,4941,1884,21,4499,2853,23,7791,6947,111,23332,23332
Bihar,Banka,Fullidumar,178,6,31,4161,0,11,1591,105,5,665,199,9,1968,1369,22,5132,4726,94,10532,10532
Bihar,Banka,Katoria,708,228,176,20587,0,84,11512,1418,47,5658,2156,36,4030,2522,18,2053,1821,119,11668,11668
Bihar,Banka,Rajaun,162,3,3,258,0,6,696,63,10,2428,864,10,3708,2423,19,7001,6376,111,25058,25058
Bihar,Banka,Shambhuganj,162,5,12,1339,0,9,2923,179,12,2239,715,15,5296,3331,48,11679,10412,61,11801,11801
Bihar,Begusarai,Bachhwara,283,66,30,10772,0,12,6072,577,11,6297,2572,11,3204,1788,15,7257,6506,138,20366,20366
Bihar,Begusarai,Bakhri,143,32,18,4380,0,11,5575,461,20,5662,2111,12,6333,3842,10,3801,3200,40,6404,6404
Bihar,Begusarai,Ballia,174,39,25,4535,0,16,6901,825,10,4191,1662,13,5371,3470,13,4361,3688,58,9803,9803
Bihar,Begusarai,Barauni,318,96,30,2460,0,17,8262,615,17,5583,2036,16,6197,3867,8,2453,2157,134,16649,16649
Bihar,Begusarai,Begusarai,216,16,16,1435,0,7,4181,273,25,7950,3187,20,10537,6358,27,14464,12222,105,21964,21964
Bihar,Begusarai,Bhagwanpur,395,152,22,2064,0,10,2314,278,16,2679,942,18,6479,4118,16,2210,1906,161,19144,19144
Bihar,Begusarai,Birpur,161,43,11,891,0,7,3638,418,11,3301,1482,12,2237,1461,10,4025,3658,67,7147,7147
Bihar,Begusarai,Cheria Bariarpur,164,15,20,6364,0,9,4631,328,15,3399,1188,10,4828,3105,17,4833,4047,78,14040,14040
Bihar,Begusarai,Chhaurahi,134,41,14,1733,0,5,3750,701,11,5450,2235,15,2884,1744,13,6473,5997,35,6407,6407
Bihar,Begusarai,Dandari,80,7,8,530,0,3,347,57,8,2296,983,6,2058,1300,14,5576,4834,34,7400,7400
Bihar,Begusarai,Gadhpura,98,17,16,3690,0,13,5631,805,12,3849,1503,11,4230,2545,10,4529,3957,19,3516,3516
Bihar,Begusarai,Khodawandpur,77,16,7,1248,0,8,3953,631,6,3903,1418,6,3042,1876,5,3967,3400,29,7367,7367
Bihar,Begusarai,Mansurchak,152,50,15,1191,0,24,5216,677,13,5450,2233,13,5628,3585,8,2651,2128,29,3518,3518
Bihar,Begusarai,Matihani,149,42,16,3919,0,28,12529,1408,14,7508,2538,16,8658,5054,7,2760,2347,26,8304,8304
Bihar,Begusarai,Nawkothi,85,8,6,643,0,7,6675,919,14,5817,2249,16,6130,4034,9,3507,2986,25,6056,6056
Bihar,Begusarai,Sahebpur Kamal,169,54,17,8905,0,17,16464,1793,9,3676,1625,12,5792,3456,9,2117,1869,51,10986,10986
Bihar,Begusarai,Samho Akha Kurha,57,9,0,0,0,5,899,94,2,2499,726,2,868,585,2,1830,1694,37,4657,4657
Bihar,Begusarai,Teghra,218,57,34,3180,0,14,5359,920,12,4812,1753,14,10547,6350,8,2730,2411,79,10525,10525
Bihar,Bhagalpur,Bihpur,50,9,7,2673,0,3,2120,273,4,5715,2308,4,2630,1499,4,3265,2711,19,6484,6484
Bihar,Bhagalpur,Gopalpur,29,1,1,277,0,1,6311,1160,2,964,446,1,550,281,4,3893,3241,19,6977,6977
Bihar,Bhagalpur,Goradih,208,28,14,1288,0,9,1917,288,10,3320,1232,5,2289,1420,9,3133,2648,133,16943,16943
Bihar,Bhagalpur,Ismailpur,30,5,8,1498,0,2,505,111,2,969,426,5,2843,1726,4,1858,1596,4,938,938
